ec5_uuid,created_at,uploaded_at,title,lat_1_Coordinates,long_1_Coordinates,accuracy_1_Coordinates,UTM_Northing_1_Coordinates,UTM_Easting_1_Coordinates,UTM_Zone_1_Coordinates,2_Data_Type,3_Value,4_Take_a_note_if_hel,5_Take_a_picture_if_
8b1e7ced-735d-45fb-9a2b-cd2085e8350c,2019-12-05T11:20:08.661Z,2019-12-06T09:14:45.000Z,"Number of lanes",45.501406,9.162774,5,5038665,512716,32T,"Number of lanes",1,"9th seg",https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=8b1e7ced-735d-45fb-9a2b-cd2085e8350c_1575544787.jpg
f0b2be8c-4c03-45be-bf00-c055476f20e6,2019-12-05T11:19:42.618Z,2019-12-05T14:32:03.000Z,Buffer,45.500418,9.163684,5,5038555,512788,32T,Buffer,0,,
5c8be743-85a9-4db5-a425-a1ffa7eea936,2019-12-05T11:19:25.140Z,2019-12-05T11:21:40.000Z,"On-street parking",45.500206,9.163742,5,5038532,512792,32T,"On-street parking",1,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=5c8be743-85a9-4db5-a425-a1ffa7eea936_1575544756.jpg
3d593bcf-2ba8-4ac4-b51a-c45b49959b73,2019-12-05T11:19:22.731Z,2019-12-05T14:32:01.000Z,"On-street parking",45.50026,9.163635,5,5038538,512784,32T,"On-street parking",1,,
b01066b2-1043-4e8c-a0f6-ce421bac158b,2019-12-05T11:19:06.686Z,2019-12-05T14:32:00.000Z,"Number of lanes",45.500082,9.163735,5,5038518,512792,32T,"Number of lanes",1,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=b01066b2-1043-4e8c-a0f6-ce421bac158b_1575544744.jpg
64c01b7c-31dc-4f70-aef6-d31e3cb77698,2019-12-05T11:18:08.651Z,2019-12-05T14:31:59.000Z,Lighting,45.500082,9.163735,5,5038518,512792,32T,Lighting,1,,
6698f548-71e5-41d3-918e-8ca0212f816a,2019-12-05T11:17:48.452Z,2019-12-05T11:28:02.000Z,"On-street parking",45.498272,9.175902,10,5038319,513743,32T,"On-street parking",2.1,1,
0a1e4b7d-ca51-4ffd-9310-df3bbb3023aa,2019-12-05T11:17:17.910Z,2019-12-05T14:31:57.000Z,"Curb ramps",45.500072,9.163827,5,5038517,512799,32T,"Curb ramps",1,,
1dda39ba-6e8d-43a3-86ba-39b74383a6e5,2019-12-05T11:17:15.341Z,2019-12-05T11:28:00.000Z,"Width of sidewalk",45.498247,9.175887,25,5038316,513741,32T,"Width of sidewalk",3,,
3737fbfd-fdae-4bc8-8ebf-b650be62b3ab,2019-12-05T11:16:53.316Z,2019-12-05T12:03:22.000Z,"Width of sidewalk",45.498279,9.175926,4,5038320,513744,32T,"Width of sidewalk",3,,
7d02f819-dff5-4fb8-a52c-fe07ed34c6c1,2019-12-05T11:16:04.245Z,2019-12-06T09:14:43.000Z,"Width of bike lane and shoulder",45.501149,9.162695,4,5038637,512710,32T,"Width of bike lane and shoulder",0.3,"8th Seg",https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=7d02f819-dff5-4fb8-a52c-fe07ed34c6c1_1575544555.jpg
6808441c-90b7-40f5-a4ac-4d137fb63d26,2019-12-05T11:15:02.906Z,2019-12-06T09:14:42.000Z,Lighting,45.500936,9.162709,4,5038613,512711,32T,Lighting,0,"8th Seg",
b7f58ff6-7a40-4290-8169-cb70c3a4ca8d,2019-12-05T11:14:20.318Z,2019-12-06T09:14:40.000Z,"Curb ramps",45.501076,9.162726,4,5038628,512713,32T,"Curb ramps",1,"8th Seg",
27410e83-f6fc-4541-82e9-59920d09586a,2019-12-05T11:14:03.696Z,2019-12-05T12:03:21.000Z,"On-street parking",45.499493,9.175733,6,5038455,513729,32T,"On-street parking",2.1,,
c071a22e-83f6-4dda-92e7-020ccc9a8db4,2019-12-05T11:13:57.325Z,2019-12-05T11:27:59.000Z,"On-street parking",45.499626,9.175663,30,5038469,513724,32T,"On-street parking",2.1,1,
8edfa28c-194a-4570-bae4-84d9dcc898e2,2019-12-05T11:13:23.414Z,2019-12-05T12:03:20.000Z,"Width of sidewalk",45.499521,9.175722,6,5038458,513728,32T,"Width of sidewalk",3,,
55a1b0cb-0a51-43d9-a31c-8fbdf79a9bb1,2019-12-05T11:13:20.013Z,2019-12-05T11:27:58.000Z,"Width of sidewalk",45.499552,9.175661,5,5038461,513723,32T,"Width of sidewalk",3,,
f6c00499-8e40-47c2-ac55-645259aededa,2019-12-05T11:13:13.451Z,2019-12-06T09:14:39.000Z,"Width of sidewalk",45.501275,9.162589,4,5038651,512702,32T,"Width of sidewalk",1.15,"8th Seg",https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=f6c00499-8e40-47c2-ac55-645259aededa_1575544388.jpg
eba69338-e93b-4031-b216-f27764f6717f,2019-12-05T11:13:01.802Z,2019-12-05T11:21:38.000Z,"On-street parking",45.500176,9.164076,5,5038529,512818,32T,"On-street parking",1,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=eba69338-e93b-4031-b216-f27764f6717f_1575544377.jpg
a067e34c-5717-47bd-936f-6bf1d556a2d5,2019-12-05T11:13:00.403Z,2019-12-05T14:31:56.000Z,"Curb ramps",45.500223,9.164151,5,5038534,512824,32T,"Curb ramps",1,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=a067e34c-5717-47bd-936f-6bf1d556a2d5_1575544368.jpg
981b49b6-d83c-4e76-acf3-76b8500ba922,2019-12-05T11:11:58.293Z,2019-12-06T09:14:38.000Z,Buffer,45.501282,9.162648,4,5038651,512706,32T,Buffer,0,"8th Seg",
7bbd1a5b-e690-40b9-a626-e4d1f8c4370f,2019-12-05T11:11:54.218Z,2019-12-05T14:31:55.000Z,Lighting,45.500018,9.164196,5,5038511,512828,32T,Lighting,3,,
65c92179-44eb-453b-8679-7373377084af,2019-12-05T11:11:06.458Z,2019-12-05T14:31:53.000Z,"Width of sidewalk",45.500267,9.163683,5,5038539,512787,32T,"Width of sidewalk",2,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=65c92179-44eb-453b-8679-7373377084af_1575544263.jpg
ed104899-704e-48c5-b6de-682b343d6756,2019-12-05T11:11:01.022Z,2019-12-06T09:14:36.000Z,"On-street parking",45.501252,9.162597,4,5038648,512702,32T,"On-street parking",0,"8th Seg",
0cb147a7-d40c-4da7-8e4c-099da525d661,2019-12-05T11:10:11.291Z,2019-12-05T12:03:18.000Z,"On-street parking",45.500418,9.175725,11,5038557,513728,32T,"On-street parking",1.95,,
4bf8c11b-01f2-41de-8f54-77777d29844d,2019-12-05T11:10:09.117Z,2019-12-06T09:14:35.000Z,"Number of lanes",45.501328,9.162658,4,5038656,512707,32T,"Number of lanes",1,"8th Seg",https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=4bf8c11b-01f2-41de-8f54-77777d29844d_1575544206.jpg
bc8d0a9e-2b7f-4e8e-b11d-408a5f19fecc,2019-12-05T11:09:55.478Z,2019-12-05T11:27:56.000Z,"On-street parking",45.500388,9.175727,5,5038554,513728,32T,"On-street parking",1.95,1,
72d24b68-5b62-433b-85be-5c7113281fb1,2019-12-05T11:09:33.620Z,2019-12-05T11:27:55.000Z,"Width of sidewalk",45.500347,9.175682,10,5038550,513725,32T,"Width of sidewalk",1.44,,
1a5c3a16-17db-47b0-bd91-7571471a87cb,2019-12-05T11:09:32.003Z,2019-12-05T12:03:17.000Z,"Width of sidewalk",45.500378,9.175862,11,5038553,513739,32T,"Width of sidewalk",1.44,,
27f5e1f6-41ba-4b03-a2d5-ea4bd3af02a0,2019-12-05T11:09:22.078Z,2019-12-05T11:09:28.000Z,"Width of sidewalk",45.500234,9.163682,5,5038535,512787,32T,"Width of sidewalk",2.5,"There is motorcycle parking",https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=27f5e1f6-41ba-4b03-a2d5-ea4bd3af02a0_1575544159.jpg
f63da601-b50b-4ac3-a287-6e7425e3c3ff,2019-12-05T11:07:48.825Z,2019-12-05T11:27:53.000Z,"Width of sidewalk",45.499812,9.175624,10,5038490,513720,32T,"Width of sidewalk",3.36,,
998140c0-ecda-4b3c-87e5-600141771e6b,2019-12-05T11:07:43.603Z,2019-12-06T09:14:33.000Z,"Width of bike lane and shoulder",45.501387,9.162604,4,5038663,512703,32T,"Width of bike lane and shoulder",0.3,"8th Seg",
f8e2187a-e087-4028-ab50-096f1643406a,2019-12-05T11:07:03.619Z,2019-12-05T12:03:15.000Z,"Width of sidewalk",45.499889,9.175727,14,5038499,513729,32T,"Width of sidewalk",3.36,,
ca75f4f1-4bd0-4962-84f3-f2ce997f818c,2019-12-05T11:06:39.973Z,2019-12-06T09:14:32.000Z,Lighting,45.501429,9.162656,4,5038668,512707,32T,Lighting,1,"8th seg",
06eb3b95-fc93-4628-9435-cb2d157ebd71,2019-12-05T11:06:06.544Z,2019-12-05T14:31:52.000Z,"Curb ramps",45.500399,9.16344,5,5038553,512768,32T,"Curb ramps",1,,
90dc8419-4977-464c-8219-3d1d802d2730,2019-12-05T11:05:50.649Z,2019-12-06T09:14:31.000Z,"Curb ramps",45.501411,9.162524,5,5038666,512697,32T,"Curb ramps",1,"8th seg",https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=90dc8419-4977-464c-8219-3d1d802d2730_1575543948.jpg
8ecb63b3-f5ca-42c4-85b8-02c7eb2ab055,2019-12-05T11:05:11.020Z,2019-12-06T09:14:29.000Z,"Width of sidewalk",45.501376,9.162614,4,5038662,512704,32T,"Width of sidewalk",5.7,"8th seg",
e1d33e5c-a7c0-43a5-ae13-5cb9516cd9b9,2019-12-05T11:04:31.486Z,2019-12-06T09:14:28.000Z,Buffer,45.501348,9.162612,5,5038659,512704,32T,Buffer,0,"8th seg",
a2823358-37a2-4fa0-9c95-8272c973867f,2019-12-05T11:04:27.448Z,2019-12-05T11:27:52.000Z,"Width of sidewalk",45.499663,9.175126,10,5038473,513682,32T,"Width of sidewalk",1.57,,
2ecd45df-dc43-4859-973c-2fe8869f6359,2019-12-05T11:04:07.530Z,2019-12-05T14:31:51.000Z,"On-street parking",45.500399,9.16344,5,5038553,512768,32T,"On-street parking",1,,
b0aee0c3-7a6a-42ea-9890-8c7b1348cb2b,2019-12-05T11:03:53.863Z,2019-12-06T09:14:26.000Z,"On-street parking",45.501409,9.162669,4,5038665,512708,32T,"On-street parking",0,8th,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=b0aee0c3-7a6a-42ea-9890-8c7b1348cb2b_1575543830.jpg
09abd02e-c896-4eab-9cf6-e1a57c2bfe17,2019-12-05T11:03:48.245Z,2019-12-05T12:03:14.000Z,"Width of sidewalk",45.499737,9.175087,10,5038482,513679,32T,"Width of sidewalk",1.57,,
d88e8f75-19a8-40d6-b4cb-16f03968080b,2019-12-05T11:03:46.387Z,2019-12-05T11:27:51.000Z,"On-street parking",45.499658,9.175131,10,5038473,513682,32T,"On-street parking",2.15,1,
81c3a57b-43b8-48c2-8f9a-b1b541620cf3,2019-12-05T11:03:13.581Z,2019-12-05T12:03:13.000Z,"On-street parking",45.499711,9.175023,20,5038479,513674,32T,"On-street parking",2.15,,
aac70487-6093-47f5-8d90-bf19e164d8aa,2019-12-05T11:03:02.181Z,2019-12-06T09:14:25.000Z,"Number of lanes",45.501392,9.162616,4,5038664,512704,32T,"Number of lanes",1,8th,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=aac70487-6093-47f5-8d90-bf19e164d8aa_1575543759.jpg
343d15ca-9fc7-409b-bde4-f3fe9939bcc5,2019-12-05T11:02:46.944Z,2019-12-05T11:27:49.000Z,"Width of sidewalk",45.499565,9.17445,65,5038462,513629,32T,"Width of sidewalk",2.1,,
fe941474-2664-4631-9f66-ab8ffa92adc2,2019-12-05T11:02:40.292Z,2019-12-05T14:31:49.000Z,Lighting,45.500382,9.163438,5,5038551,512768,32T,Lighting,3,,
64b675ce-6753-458f-9ae5-321a0e265897,2019-12-05T11:01:51.795Z,2019-12-05T14:31:48.000Z,"Width of sidewalk",45.500417,9.163396,5,5038555,512765,32T,"Width of sidewalk",2.5,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=64b675ce-6753-458f-9ae5-321a0e265897_1575543708.jpg
ca172991-adda-4f7c-9567-372f9d052603,2019-12-05T11:01:46.174Z,2019-12-05T12:03:11.000Z,"Width of sidewalk",45.499652,9.174666,10,5038472,513646,32T,"Width of sidewalk",2.1,,
28560afb-81c6-4419-affe-62f2229f78fb,2019-12-05T11:01:10.094Z,2019-12-05T14:31:47.000Z,"Curb ramps",45.500497,9.163362,5,5038564,512762,32T,"Curb ramps",1,,
26185714-47d6-4855-947c-ac923a8a1148,2019-12-05T11:00:06.150Z,2019-12-05T11:27:48.000Z,"Width of sidewalk",45.499543,9.174488,10,5038460,513632,32T,"Width of sidewalk",2.25,,
49c4a83f-7347-44a6-af96-5c6044621d70,2019-12-05T10:59:58.977Z,2019-12-05T12:03:10.000Z,"Width of sidewalk",45.499498,9.174446,18,5038455,513629,32T,"Width of sidewalk",2.25,,
91dc7d67-52d8-4c74-969b-ff9fbef55a32,2019-12-05T10:59:57.680Z,2019-12-05T14:31:46.000Z,Lighting,45.500476,9.163271,5,5038562,512755,32T,Lighting,2,,
b5ba7153-8ab1-4153-8dde-f1f0bac339db,2019-12-05T10:59:34.309Z,2019-12-05T11:00:12.000Z,"Width of bike lane and shoulder",45.500768,9.162972,6,5038594,512732,32T,"Width of bike lane and shoulder",0,,
2458324e-1838-44fe-b585-15a942dd7d7b,2019-12-05T10:58:39.024Z,2019-12-05T11:00:14.000Z,Lighting,45.50077,9.162951,5,5038594,512730,32T,Lighting,0,,
6b36bde8-4599-42aa-bb74-093f279fb165,2019-12-05T10:58:03.207Z,2019-12-05T11:00:10.000Z,"Curb ramps",45.500769,9.162952,6,5038594,512730,32T,"Curb ramps",0,,
8142481c-a594-40e4-9b2f-38779143aedc,2019-12-05T10:57:51.309Z,2019-12-05T14:31:44.000Z,"Width of sidewalk",45.500454,9.163213,5,5038559,512751,32T,"Width of sidewalk",4,,
5d816af5-9d23-412a-9ebb-2cef120e000c,2019-12-05T10:57:28.348Z,2019-12-05T11:00:09.000Z,"Width of sidewalk",45.500768,9.163029,5,5038594,512736,32T,"Width of sidewalk",2,,
310b5861-1d78-46dd-b104-9192d3e468af,2019-12-05T10:56:57.696Z,2019-12-05T11:27:46.000Z,"Width of sidewalk",45.499144,9.174471,10,5038416,513631,32T,"Width of sidewalk",3.1,,
d6a2bbbc-9333-4077-b6f0-cfd0d003d951,2019-12-05T10:56:36.350Z,2019-12-05T11:00:07.000Z,Buffer,45.500768,9.163029,5,5038594,512736,32T,Buffer,0,,
b450f7f7-e3a8-4479-b67d-159a0b2eed1a,2019-12-05T10:56:10.966Z,2019-12-05T11:00:06.000Z,"On-street parking",45.500782,9.163112,5,5038596,512743,32T,"On-street parking",0,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=b450f7f7-e3a8-4479-b67d-159a0b2eed1a_1575543367.jpg
95278ca9-a761-4760-a063-8ba27badbfe8,2019-12-05T10:55:27.522Z,2019-12-05T12:03:08.000Z,"Width of sidewalk",45.499027,9.174416,10,5038403,513626,32T,"Width of sidewalk",3.1,,
5f73c2c6-6835-4382-934a-615548ee51d0,2019-12-05T10:55:21.972Z,2019-12-05T11:27:45.000Z,"Width of sidewalk",45.498711,9.174187,30,5038368,513608,32T,"Width of sidewalk",3.1,,
520c97d1-8394-45fc-9f5e-d15857aaeb95,2019-12-05T10:55:18.580Z,2019-12-05T11:00:04.000Z,"Number of lanes",45.500756,9.162887,8,5038593,512725,32T,"Number of lanes",1,"Via giov. Bat., only one lane going",https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=520c97d1-8394-45fc-9f5e-d15857aaeb95_1575543313.jpg
c8c75bd5-3a84-4e90-8f95-95e38b224dd1,2019-12-05T10:55:17.897Z,2019-12-05T14:31:43.000Z,"Width of sidewalk",45.500623,9.163051,5,5038578,512738,32T,"Width of sidewalk",2.5,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=c8c75bd5-3a84-4e90-8f95-95e38b224dd1_1575543315.jpg
b2ce5367-68af-4199-9443-a6007de2a931,2019-12-05T10:53:30.975Z,2019-12-05T11:27:43.000Z,"Width of sidewalk",45.49893,9.173798,10,5038392,513578,32T,"Width of sidewalk",1.17,,
d8b5bb4e-0555-41f6-aa95-e63238db0ba3,2019-12-05T10:53:24.386Z,2019-12-05T12:03:07.000Z,"Width of sidewalk",45.498958,9.173718,15,5038395,513572,32T,"Width of sidewalk",1.17,,
3ee33e7e-2ed3-44b8-8a3a-34322f26b497,2019-12-05T10:53:11.586Z,2019-12-05T14:31:42.000Z,"Width of bike lane and shoulder",45.50076,9.162895,5,5038593,512726,32T,"Width of bike lane and shoulder",0,,
2ac44285-0264-469d-a634-fe0b078e3bcb,2019-12-05T10:52:52.836Z,2019-12-05T14:31:40.000Z,Lighting,45.500715,9.162933,5,5038588,512729,32T,Lighting,3,,
69cf3933-c9a4-477b-909d-5a9e64f0f182,2019-12-05T10:52:10.689Z,2019-12-05T14:31:39.000Z,"Curb ramps",45.50094,9.162867,5,5038613,512724,32T,"Curb ramps",0,,
124db72b-ac1d-4bee-ab72-ef56cc397137,2019-12-05T10:51:54.374Z,2019-12-05T14:31:38.000Z,"Width of sidewalk",45.500973,9.16287,5,5038617,512724,32T,"Width of sidewalk",1.5,,
0f54e5b1-edab-4fdb-9f4f-3e971bbd3a03,2019-12-05T10:51:24.292Z,2019-12-05T14:31:36.000Z,Buffer,45.501095,9.162802,5,5038631,512718,32T,Buffer,0,,
fba614dc-954c-47f8-ba55-25e5fa73340c,2019-12-05T10:51:02.970Z,2019-12-05T14:31:35.000Z,"On-street parking",45.501132,9.162828,5,5038635,512720,32T,"On-street parking",0,,
27b2031d-9cd6-4947-a859-a7391f4d1865,2019-12-05T10:50:39.256Z,2019-12-05T14:31:34.000Z,"Number of lanes",45.501238,9.162599,5,5038646,512703,32T,"Number of lanes",1,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=27b2031d-9cd6-4947-a859-a7391f4d1865_1575543036.jpg
253f1485-d95f-417a-af79-5b6284d4436d,2019-12-05T10:50:23.734Z,2019-12-05T11:27:42.000Z,"Width of sidewalk",45.498279,9.172571,30,5038319,513482,32T,"Width of sidewalk",1.96,,
06027c01-9126-4a3a-ad4c-a7a32306a30c,2019-12-05T10:50:18.119Z,2019-12-05T12:03:06.000Z,"Width of sidewalk",45.49815,9.173175,4,5038305,513530,32T,"Width of sidewalk",1.96,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=06027c01-9126-4a3a-ad4c-a7a32306a30c_1575543012.jpg
cf14f9f3-edb3-488c-8f08-9d56ddd1e505,2019-12-05T10:50:12.064Z,2019-12-06T09:14:24.000Z,"Width of bike lane and shoulder",45.502515,9.162051,7,5038788,512659,32T,"Width of bike lane and shoulder",0.3,"7th Seg",
258e6816-36f9-4230-a261-20a91657e3f6,2019-12-05T10:49:37.704Z,2019-12-06T09:14:22.000Z,Lighting,45.502657,9.162344,5,5038804,512682,32T,Lighting,1,"7th Seg",
eddd2945-1b47-4fc3-9fbc-5146016a31ac,2019-12-05T10:49:28.632Z,2019-12-05T14:31:32.000Z,"Curb ramps",45.501299,9.162659,21,5038653,512707,32T,"Curb ramps",1,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=eddd2945-1b47-4fc3-9fbc-5146016a31ac_1575542889.jpg
a1b562bf-d403-43e1-a9e7-7b1f090be838,2019-12-05T10:49:05.435Z,2019-12-06T09:14:21.000Z,"Curb ramps",45.502594,9.162425,5,5038797,512689,32T,"Curb ramps",0,"7th seg",
3f964d0d-3015-4fa1-849d-a8f9aecbcd3d,2019-12-05T10:47:06.297Z,2019-12-05T12:03:04.000Z,"Width of sidewalk",45.497675,9.173398,14,5038252,513547,32T,"Width of sidewalk",0,"Non walkable without pavement",https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=3f964d0d-3015-4fa1-849d-a8f9aecbcd3d_1575542821.jpg
e35ea399-868d-413a-89b0-cd50ba39cd39,2019-12-05T10:46:58.424Z,2019-12-06T09:14:19.000Z,"Width of sidewalk",45.502271,9.162101,4,5038761,512663,32T,"Width of sidewalk",4.6,"7th seg",
3ec4b7a8-8fb5-48f2-ac3b-07409274bbd8,2019-12-05T10:46:26.441Z,2019-12-05T11:27:41.000Z,"Number of lanes",45.49758,9.173365,10,5038242,513545,32T,"Number of lanes",1,,
d5c7eb17-ed44-4f71-8ddb-068087cb4c24,2019-12-05T10:46:11.582Z,2019-12-06T09:14:18.000Z,Buffer,45.502385,9.162489,4,5038774,512694,32T,Buffer,0,"7th seg",
0d49554e-dfac-4dab-9370-b4398ca1a749,2019-12-05T10:45:23.059Z,2019-12-06T09:14:17.000Z,"On-street parking",45.502382,9.162683,7,5038774,512709,32T,"On-street parking",1,"7th seg",
35bb5c2c-d4f1-4bd6-98e8-3dbfeeca8b10,2019-12-05T10:43:30.056Z,2019-12-06T09:14:15.000Z,"Number of lanes",45.502108,9.162138,4,5038743,512666,32T,"Number of lanes",2,"7th seg",https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=35bb5c2c-d4f1-4bd6-98e8-3dbfeeca8b10_1575542606.jpg
cfdcf063-eb74-46e4-be58-876025e33efa,2019-12-05T10:42:02.633Z,2019-12-06T09:14:14.000Z,"Width of bike lane and shoulder",45.502131,9.162291,4,5038746,512678,32T,"Width of bike lane and shoulder",0.3,"6th seg",
c3be064f-f52b-4fb7-953c-85693d24963c,2019-12-05T10:41:12.012Z,2019-12-06T09:14:12.000Z,Lighting,45.502117,9.162011,5,5038744,512656,32T,Lighting,1,"6th seg",https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=c3be064f-f52b-4fb7-953c-85693d24963c_1575542469.jpg
db40f686-b39b-4396-9505-ae0ebb5e1e00,2019-12-05T10:40:47.734Z,2019-12-05T11:27:39.000Z,"Width of sidewalk",45.497253,9.174493,25,5038206,513633,32T,"Width of sidewalk",3,,
68202417-11b9-4634-a7a9-1a9b9a5c36bc,2019-12-05T10:40:24.391Z,2019-12-05T12:03:03.000Z,"Width of sidewalk",45.497242,9.174821,21,5038204,513658,32T,"Width of sidewalk",3,,
d4fd768c-488b-4899-8dac-515d15351c28,2019-12-05T10:40:03.682Z,2019-12-06T09:14:11.000Z,"Curb ramps",45.502127,9.162149,5,5038745,512667,32T,"Curb ramps",0,"6th seg",
64546bec-1f27-48ac-9a06-90da48d93540,2019-12-05T10:38:40.516Z,2019-12-06T09:14:09.000Z,"Width of sidewalk",45.502124,9.162394,5,5038745,512686,32T,"Width of sidewalk",4.6,4.6,
c4abaee1-8f69-4987-ad7b-f2e39dfd06c1,2019-12-05T10:37:41.441Z,2019-12-06T09:14:08.000Z,Buffer,45.502221,9.162348,5,5038756,512683,32T,Buffer,0,"6th seg",
909e4cdc-9b92-4b48-92ce-ec8012f0801c,2019-12-05T10:37:10.329Z,2019-12-06T09:14:07.000Z,"On-street parking",45.502892,9.162636,4,5038830,512705,32T,"On-street parking",1,"6th seg",
3d221499-919c-4208-aac6-68d76e43ab14,2019-12-05T10:36:38.180Z,2019-12-05T11:27:38.000Z,"Width of sidewalk",45.496755,9.175134,10,5038150,513683,32T,"Width of sidewalk",3.55,,
e67e2f76-29b4-41a6-bac8-74217af9b8e8,2019-12-05T10:36:22.027Z,2019-12-05T11:27:36.000Z,"On-street parking",45.496724,9.175153,10,5038147,513684,32T,"On-street parking",2.32,1,
ad9395fd-6aaa-4232-bc91-e4537c66e8cf,2019-12-05T10:36:17.623Z,2019-12-06T09:14:05.000Z,"Number of lanes",45.502151,9.162172,5,5038748,512669,32T,"Number of lanes",4.6,"6th Seg",https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=ad9395fd-6aaa-4232-bc91-e4537c66e8cf_1575542174.jpg
d8aa01bb-a37b-48d7-ab07-bca9cef16a4e,2019-12-05T10:36:02.856Z,2019-12-05T14:31:31.000Z,"Width of bike lane and shoulder",45.503528,9.163901,5,5038901,512804,32T,"Width of bike lane and shoulder",0,,
9657d0a6-0ce6-4cb7-b2de-ef34301d196b,2019-12-05T10:35:36.788Z,2019-12-05T14:31:30.000Z,Lighting,45.503485,9.163832,5,5038896,512798,32T,Lighting,10,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=9657d0a6-0ce6-4cb7-b2de-ef34301d196b_1575542134.jpg
aa86a105-faf5-4747-864c-549e7290e972,2019-12-05T10:35:10.271Z,2019-12-05T12:03:01.000Z,"On-street parking",45.499934,9.174241,15,5038503,513612,32T,"On-street parking",2.32,,
2bc9cdc8-96fd-4ece-8861-26842443f767,2019-12-05T10:34:48.521Z,2019-12-05T14:31:28.000Z,"Curb ramps",45.503492,9.163834,5,5038897,512799,32T,"Curb ramps",0,,
bed54761-2fc5-4ccd-ba05-a5d7d7008898,2019-12-05T10:34:48.409Z,2019-12-06T09:14:04.000Z,"Width of bike lane and shoulder",45.502201,9.162008,4,5038753,512656,32T,"Width of bike lane and shoulder",30,"5th seg",https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=bed54761-2fc5-4ccd-ba05-a5d7d7008898_1575542085.jpg
656a629b-5234-4255-a866-26cbd705b7d0,2019-12-05T10:34:30.205Z,2019-12-05T12:03:00.000Z,"Width of sidewalk",45.496511,9.174688,12,5038123,513648,32T,"Width of sidewalk",3.55,,
0b066b94-19a5-43e8-848e-7f2de111b05b,2019-12-05T10:34:25.861Z,2019-12-05T14:31:27.000Z,"Width of sidewalk",45.503492,9.163834,5,5038897,512799,32T,"Width of sidewalk",1.5,,
1f1af45f-2529-4792-91da-14697e5457f7,2019-12-05T10:34:04.815Z,2019-12-05T14:31:26.000Z,Buffer,45.503493,9.164051,5,5038897,512815,32T,Buffer,0,,
bebb867a-87ac-4e2e-a1f9-517c9bbc7794,2019-12-05T10:33:45.893Z,2019-12-05T14:31:02.000Z,"On-street parking",45.503493,9.164051,5,5038897,512815,32T,"On-street parking",1,,
d5c35927-aa4e-4cdf-b283-05a2d9681451,2019-12-05T10:33:36.427Z,2019-12-06T09:14:02.000Z,Lighting,45.502186,9.162092,5,5038752,512663,32T,Lighting,2,"5th seg",
